company_name,ticker_symbol,company_esg_score,company_esg_score_group,industry
Premier Marketing Public Co. Ltd.,BKK:PM,15.4,Low ESG Risk,Food Retailers
PT Cisarua Mountain Dairy,JKT:CMRY,19.1,Low ESG Risk,Food Retailers
Raia Drogasil SA,BSP:RADL3,17.1,Low ESG Risk,Food Retailers
Redcare Pharmacy NV,ETR:RDC,17.2,Low ESG Risk,Food Retailers
Sheng Siong Group Ltd.,SES:OV8,17.4,Low ESG Risk,Food Retailers
Shoei Foods Corp.,TKS:8079,17.5,Low ESG Risk,Food Retailers
Sligro Food Group NV,AMS:SLIGR,17.0,Low ESG Risk,Food Retailers
"Sobeys, Inc.",-,13.6,Low ESG Risk,Food Retailers
Sonae SGPS SA,LIS:SON,19.9,Low ESG Risk,Food Retailers
Spar Group Ltd.,JSE:SPP,14.2,Low ESG Risk,Food Retailers
SpartanNash Co.,NAS:SPTN,15.4,Low ESG Risk,Food Retailers
"Sprouts Farmers Market, Inc.",NAS:SFM,17.8,Low ESG Risk,Food Retailers
"Sysco Canada, Inc.",-,12.8,Low ESG Risk,Food Retailers
Sysco Corp.,NYS:SYY,15.3,Low ESG Risk,Food Retailers
Taiwan Tea Corp.,TAI:2913,13.8,Low ESG Risk,Food Retailers
Tesco Plc,LON:TSCO,19.8,Low ESG Risk,Food Retailers
"The Chefs' Warehouse, Inc.",NAS:CHEF,17.4,Low ESG Risk,Food Retailers
"The Duckhorn Portfolio, Inc.",NYS:NAPA,16.7,Low ESG Risk,Food Retailers
"United Natural Foods, Inc.",NYS:UNFI,17.8,Low ESG Risk,Food Retailers
US Foods Holding Corp.,NYS:USFD,14.0,Low ESG Risk,Food Retailers
Wal-Mart de México SAB de CV,MEX:WALMEX,18.0,Low ESG Risk,Food Retailers
"Walgreens Boots Alliance, Inc.",NAS:WBA,16.0,Low ESG Risk,Food Retailers
"Yokorei Co., Ltd.",TKS:2874,17.4,Low ESG Risk,Food Retailers
Zabka Polska Sp zoo,-,12.3,Low ESG Risk,Food Retailers
"Elevance Health, Inc.",NYS:ELV,10.0,Negligible ESG Risk,Healthcare
Fagron NV,BRU:FAGR,9.5,Negligible ESG Risk,Healthcare
Galenica AG,SWX:GALE,8.7,Negligible ESG Risk,Healthcare
Top Glove Corp. Bhd.,KLS:7113,7.2,Negligible ESG Risk,Healthcare
Uniphar Plc,DUB:UPR,7.4,Negligible ESG Risk,Healthcare
Addus HomeCare Corp.,NAS:ADUS,18.5,Low ESG Risk,Healthcare
Advanced Medical Solutions Group Plc,LON:AMS,14.3,Low ESG Risk,Healthcare
Agfa-Gevaert NV,BRU:AGFB,14.3,Low ESG Risk,Healthcare
Al Dawaa Medical Services Co.,SAU:4163,19.5,Low ESG Risk,Healthcare
Alfresa Holdings Corp.,TKS:2784,16.3,Low ESG Risk,Healthcare
"Align Technology, Inc.",NAS:ALGN,18.6,Low ESG Risk,Healthcare
"AMN Healthcare Services, Inc.",NYS:AMN,17.2,Low ESG Risk,Healthcare
Amplifon SpA,MIL:AMP,16.3,Low ESG Risk,Healthcare
"Anika Therapeutics, Inc.",NAS:ANIK,11.7,Low ESG Risk,Healthcare
Ansell Ltd.,ASX:ANN,13.5,Low ESG Risk,Healthcare
AS ONE Corp.,TKS:7476,11.8,Low ESG Risk,Healthcare
"Asahi Intecc Co., Ltd.",TKS:7747,18.3,Low ESG Risk,Healthcare
Atrion Corp.,NAS:ATRI,17.1,Low ESG Risk,Healthcare
Australian Clinical Labs Ltd.,ASX:ACL,19.8,Low ESG Risk,Healthcare
"Avanos Medical, Inc.",NYS:AVNS,18.9,Low ESG Risk,Healthcare
B&S Group SA,AMS:BSGR,11.0,Low ESG Risk,Healthcare
Bactiguard Holding AB,OME:BACTI.B,19.2,Low ESG Risk,Healthcare
Bastide Le Confort Medical SA,PAR:BLC,13.4,Low ESG Risk,Healthcare
Bausch + Lomb Corp.,NYS:BLCO,19.5,Low ESG Risk,Healthcare
Bioteque Corp.,ROCO:4107,15.5,Low ESG Risk,Healthcare
"Cardinal Health, Inc.",NYS:CAH,11.2,Low ESG Risk,Healthcare
Cegedim SA,PAR:CGM,19.2,Low ESG Risk,Healthcare
"Celltrion Healthcare Co., Ltd.",-,14.0,Low ESG Risk,Healthcare
"Cencora, Inc.",NYS:COR,11.3,Low ESG Risk,Healthcare
Centene Corp.,NYS:CNC,15.4,Low ESG Risk,Healthcare
"Certara, Inc.",NAS:CERT,16.6,Low ESG Risk,Healthcare
Cerus Corp.,NAS:CERS,19.7,Low ESG Risk,Healthcare
CHC Healthcare Group,TAI:4164,16.9,Low ESG Risk,Healthcare
"China Reform Health Management & Services Group Co., Ltd.",SHE:000503,19.3,Low ESG Risk,Healthcare
CM Hospitalar SA,BSP:VVEO3,13.4,Low ESG Risk,Healthcare
Coloplast A/S,CSE:COLO.B,14.6,Low ESG Risk,Healthcare
Coltene Holding AG,SWX:CLTN,17.7,Low ESG Risk,Healthcare
CompuGroup Medical Societas Europaea,ETR:COP,14.9,Low ESG Risk,Healthcare
ConvaTec Group Plc,LON:CTEC,14.5,Low ESG Risk,Healthcare
"Cross Country Healthcare, Inc.",NAS:CCRN,19.3,Low ESG Risk,Healthcare
CVS Health Corp.,NYS:CVS,18.7,Low ESG Risk,Healthcare
Dedicare AB,OME:DEDI,18.8,Low ESG Risk,Healthcare
Definitive Healthcare Corp.,NAS:DH,16.1,Low ESG Risk,Healthcare
"Dentsply Sirona, Inc.",NAS:XRAY,12.1,Low ESG Risk,Healthcare
Diagnósticos da América SA,BSP:DASA3,18.6,Low ESG Risk,Healthcare
Dr. Lal PathLabs Ltd.,BOM:539524,19.3,Low ESG Risk,Healthcare
EBOS Group Ltd.,NZE:EBO,14.7,Low ESG Risk,Healthcare
"Eiken Chemical Co., Ltd.",TKS:4549,18.2,Low ESG Risk,Healthcare
Elekta AB,OME:EKTA.B,17.9,Low ESG Risk,Healthcare
EMIS Group Plc,-,17.5,Low ESG Risk,Healthcare
EssilorLuxottica SA,PAR:EL,19.6,Low ESG Risk,Healthcare
"Excelsior Medical Co., Ltd.",TAI:4104,13.6,Low ESG Risk,Healthcare
Fleury SA,BSP:FLRY3,12.7,Low ESG Risk,Healthcare
Fresenius Medical Care AG,ETR:FME,12.2,Low ESG Risk,Healthcare
Fresenius SE & Co. KGaA,ETR:FRE,13.6,Low ESG Risk,Healthcare
"Fulgent Genetics, Inc.",NAS:FLGT,18.3,Low ESG Risk,Healthcare
Glaukos Corp.,NYS:GKOS,19.1,Low ESG Risk,Healthcare
GVS SpA,MIL:GVS,11.4,Low ESG Risk,Healthcare
"H.U. Group Holdings, Inc.",TKS:4544,16.3,Low ESG Risk,Healthcare
Haemonetics Corp.,NYS:HAE,12.1,Low ESG Risk,Healthcare
Hartalega Holdings Bhd.,KLS:5168,11.9,Low ESG Risk,Healthcare
Healius Ltd.,ASX:HLS,16.0,Low ESG Risk,Healthcare
"HealthStream, Inc.",NAS:HSTM,18.2,Low ESG Risk,Healthcare
"Henry Schein, Inc.",NAS:HSIC,14.5,Low ESG Risk,Healthcare
"Hogy Medical Co., Ltd.",TKS:3593,19.3,Low ESG Risk,Healthcare
HOYA Corp.,TKS:7741,15.2,Low ESG Risk,Healthcare
"Humana, Inc.",NYS:HUM,19.0,Low ESG Risk,Healthcare
"ICU Medical, Inc.",NAS:ICUI,18.7,Low ESG Risk,Healthcare
"IDEXX Laboratories, Inc.",NAS:IDXX,16.3,Low ESG Risk,Healthcare
"Imeik Technology Development Co., Ltd.",SHE:300896,18.4,Low ESG Risk,Healthcare
"Intco Medical Technology Co., Ltd.",SHE:300677,11.9,Low ESG Risk,Healthcare
Integral Diagnostics Ltd.,ASX:IDX,16.8,Low ESG Risk,Healthcare
International Finance Facility for Immunisation Co.,-,20.0,Low ESG Risk,Healthcare
"Intuitive Surgical, Inc.",NAS:ISRG,19.5,Low ESG Risk,Healthcare
"Japan Lifeline Co., Ltd.",TKS:7575,18.2,Low ESG Risk,Healthcare
"Japan Medical Dynamic Marketing, Inc.",TKS:7600,17.0,Low ESG Risk,Healthcare
Kossan Rubber Industries Bhd.,KLS:7153,13.6,Low ESG Risk,Healthcare
Laboratory Corp. of America Holdings,-,19.1,Low ESG Risk,Healthcare
"Mani, Inc.",TKS:7730,17.3,Low ESG Risk,Healthcare
McKesson Corp.,NYS:MCK,13.4,Low ESG Risk,Healthcare
Medios AG,ETR:ILM1,13.6,Low ESG Risk,Healthcare
Medipal Holdings Corp.,TKS:7459,18.4,Low ESG Risk,Healthcare
"Menicon Co., Ltd.",TKS:7780,14.5,Low ESG Risk,Healthcare
"Merit Medical Systems, Inc.",NAS:MMSI,15.9,Low ESG Risk,Healthcare
Metropolis Healthcare Ltd.,BOM:542650,16.9,Low ESG Risk,Healthcare
Mölnlycke Health Care AB,-,15.5,Low ESG Risk,Healthcare
Nanosonics Ltd.,ASX:NAN,14.4,Low ESG Risk,Healthcare
Neogen Corp.,NAS:NEOG,17.3,Low ESG Risk,Healthcare
NEUCA SA,WAR:NEU,13.5,Low ESG Risk,Healthcare
"NextGen Healthcare, Inc.",-,18.2,Low ESG Risk,Healthcare
NEXUS AG,ETR:NXU,19.0,Low ESG Risk,Healthcare
Nipro Corp.,TKS:8086,19.4,Low ESG Risk,Healthcare
Oceania Healthcare Ltd.,NZE:OCA,19.4,Low ESG Risk,Healthcare
OdontoPrev SA,BSP:ODPV3,19.2,Low ESG Risk,Healthcare
"Omnicell, Inc.",NAS:OMCL,16.5,Low ESG Risk,Healthcare
"OraSure Technologies, Inc.",NAS:OSUR,16.4,Low ESG Risk,Healthcare
OrthoPediatrics Corp.,NAS:KIDS,19.9,Low ESG Risk,Healthcare
"Ovctek China, Inc.",SHE:300595,19.4,Low ESG Risk,Healthcare
"Owens & Minor, Inc.",NYS:OMI,15.4,Low ESG Risk,Healthcare
"Patterson Cos., Inc.",NAS:PDCO,18.4,Low ESG Risk,Healthcare
"Penumbra, Inc.",NYS:PEN,19.8,Low ESG Risk,Healthcare
"PetIQ, Inc.",NAS:PETQ,19.4,Low ESG Risk,Healthcare
"Premier, Inc.",NAS:PINC,17.0,Low ESG Risk,Healthcare
Pro Medicus Ltd.,ASX:PME,16.7,Low ESG Risk,Healthcare
PureHealth Holding Pjsc,ADS:PUREHEALTH,20.0,Low ESG Risk,Healthcare
Barratt Developments Plc,LON:BDEV,9.8,Negligible ESG Risk,Homebuilders
Bellway Plc,LON:BWY,17.0,Low ESG Risk,Homebuilders
Berkeley Group Holdings Plc,LON:BKG,12.6,Low ESG Risk,Homebuilders
Besqab Bostadsutveckling AB,-,19.3,Low ESG Risk,Homebuilders
Bonava AB,OME:BONAV.B,14.9,Low ESG Risk,Homebuilders
Cairn Homes Plc,DUB:C5H,14.6,Low ESG Risk,Homebuilders
"Century Communities, Inc.",NYS:CCS,17.5,Low ESG Risk,Homebuilders
Crest Nicholson Holdings Plc,LON:CRST,15.0,Low ESG Risk,Homebuilders
Cyrela Brazil Realty SA Empreendimentos e Participações,BSP:CYRE3,18.4,Low ESG Risk,Homebuilders
Dom Development SA,WAR:DOM,18.8,Low ESG Risk,Homebuilders
EZ TEC Empreendimentos e Participaçoes SA,BSP:EZTC3,19.6,Low ESG Risk,Homebuilders
Glenveagh Properties Plc,DUB:GVR,16.9,Low ESG Risk,Homebuilders
Henry Boot Plc,LON:BOOT,19.2,Low ESG Risk,Homebuilders
"Hovnanian Enterprises, Inc.",NYS:HOV,19.3,Low ESG Risk,Homebuilders
JM AB,OME:JM,18.9,Low ESG Risk,Homebuilders
Karbon Homes Ltd.,-,18.9,Low ESG Risk,Homebuilders
KB Home,NYS:KBH,14.2,Low ESG Risk,Homebuilders
Korea Land & Housing Corp.,-,16.2,Low ESG Risk,Homebuilders
Landsea Homes Corp.,NAS:LSEA,19.7,Low ESG Risk,Homebuilders
"M/I Homes, Inc.",NYS:MHO,19.3,Low ESG Risk,Homebuilders
Meritage Homes Corp.,NYS:MTH,12.1,Low ESG Risk,Homebuilders
Mirvac Group Finance Ltd.,-,11.3,Low ESG Risk,Homebuilders
MJ Gleeson Plc,LON:GLE,18.8,Low ESG Risk,Homebuilders
MRV Engenharia e Participaçoes SA,BSP:MRVE3,12.4,Low ESG Risk,Homebuilders
NOKERA AG,-,14.6,Low ESG Risk,Homebuilders
Persimmon Plc,LON:PSN,16.3,Low ESG Risk,Homebuilders
Redrow Plc,LON:RDW,12.4,Low ESG Risk,Homebuilders
"Sekisui House, Ltd.",TKS:1928,16.0,Low ESG Risk,Homebuilders
"Sumitomo Forestry Co., Ltd.",TKS:1911,16.4,Low ESG Risk,Homebuilders
Taylor Morrison Home Corp.,NYS:TMHC,16.6,Low ESG Risk,Homebuilders
Taylor Wimpey Plc,LON:TW,13.2,Low ESG Risk,Homebuilders
The Berkeley Group Plc,-,16.7,Low ESG Risk,Homebuilders
TopBuild Corp.,NYS:BLD,16.3,Low ESG Risk,Homebuilders
"Tri Pointe Homes, Inc.",NYS:TPH,16.4,Low ESG Risk,Homebuilders
Vistry Group Plc,LON:VTY,16.5,Low ESG Risk,Homebuilders
Grape King Bio Ltd.,TAI:1707,16.4,Low ESG Risk,Household Products
Henkel AG & Co. KGaA,ETR:HEN3,18.4,Low ESG Risk,Household Products
Kao Corp.,TKS:4452,17.1,Low ESG Risk,Household Products
L'Oréal SA,PAR:OR,19.0,Low ESG Risk,Household Products
Midsona AB,OME:MSON.B,19.6,Low ESG Risk,Household Products
PT Unilever Indonesia Tbk,JKT:UNVR,18.2,Low ESG Risk,Household Products
Sofidel SpA,-,14.1,Low ESG Risk,Household Products
The Siam Cement Public Co. Ltd.,BKK:SCC,19.9,Low ESG Risk,Industrial Conglomerates
ASR Nederland NV,AMS:ASRNL,8.0,Negligible ESG Risk,Insurance
"Fubon Financial Holding Co., Ltd.",TAI:2881,9.0,Negligible ESG Risk,Insurance
The African Risk Capacity Insurance Co. Ltd.,-,8.0,Negligible ESG Risk,Insurance
Achmea BV,-,14.5,Low ESG Risk,Insurance
Aegon Ltd.,AMS:AGN,14.0,Low ESG Risk,Insurance
"Aflac, Inc.",NYS:AFL,17.7,Low ESG Risk,Insurance
ageas SA/NV,BRU:AGS,15.2,Low ESG Risk,Insurance
AIA Group Ltd.,HKG:1299,11.5,Low ESG Risk,Insurance
Allianz SE,ETR:ALV,11.9,Low ESG Risk,Insurance
Aon Plc,NYS:AON,15.3,Low ESG Risk,Insurance
"Arch Capital Group (U.S.), Inc.",-,19.3,Low ESG Risk,Insurance
Assicurazioni Generali SpA,MIL:G,16.5,Low ESG Risk,Insurance
AUB Group Ltd.,ASX:AUB,17.3,Low ESG Risk,Insurance
Aviva Plc,LON:AV,13.4,Low ESG Risk,Insurance
AXA SA,PAR:CS,14.1,Low ESG Risk,Insurance
Bâloise Holding AG,SWX:BALN,19.3,Low ESG Risk,Insurance
BB Seguridade Participações SA,BSP:BBSE3,17.5,Low ESG Risk,Insurance
Beazley Plc,LON:BEZ,18.2,Low ESG Risk,Insurance
BNP Paribas Cardif SA,-,13.1,Low ESG Risk,Insurance
"Cathay Financial Holdings Co., Ltd.",TAI:2882,12.1,Low ESG Risk,Insurance
Challenger Ltd.,ASX:CGF,17.2,Low ESG Risk,Insurance
China Development Financial Holding Corp.,TAI:2883,20.0,Low ESG Risk,Insurance
CNP Assurances SA,-,15.6,Low ESG Risk,Insurance
Coface SA,PAR:COFA,18.4,Low ESG Risk,Insurance
"Danica Pension, Livsforsikringsaktieselskab",-,15.9,Low ESG Risk,Insurance
Definity Financial Corp.,TSE:DFY,19.9,Low ESG Risk,Insurance
Discovery Ltd.,JSE:DSY,14.9,Low ESG Risk,Insurance
"eHealth, Inc.",NAS:EHTH,18.3,Low ESG Risk,Insurance
"Equitable Holdings, Inc.",NYS:EQH,17.2,Low ESG Risk,Insurance
Fidelidade Companhia de Seguros SA,-,11.8,Low ESG Risk,Insurance
FWD Group Holdings Ltd.,-,19.3,Low ESG Risk,Insurance
Gjensidige Forsikring ASA,OSL:GJF,17.3,Low ESG Risk,Insurance
Global Atlantic Financial Co.,-,19.9,Low ESG Risk,Insurance
Grupo Catalana Occidente SA,MCE:GCO,16.6,Low ESG Risk,Insurance
Hannover Rück SE,ETR:HNR1,17.3,Low ESG Risk,Insurance
"iA Financial Corp., Inc.",TSE:IAG,18.7,Low ESG Risk,Insurance
ICICI Prudential Life Insurance Co. Ltd.,BOM:540133,17.8,Low ESG Risk,Insurance
Intact Financial Corp.,TSE:IFC,18.6,Low ESG Risk,Insurance
Just Group Plc,LON:JUST,16.5,Low ESG Risk,Insurance
"Kyobo Life Insurance Co., Ltd.",-,19.6,Low ESG Risk,Insurance
Legal & General Group Plc,LON:LGEN,16.6,Low ESG Risk,Insurance
Lincoln National Corp.,NYS:LNC,18.6,Low ESG Risk,Insurance
Línea Directa Aseguradora SA,MCE:LDA,18.6,Low ESG Risk,Insurance
Manulife Financial Corp.,TSE:MFC,17.7,Low ESG Risk,Insurance
Mapfre SA,MCE:MAP,19.8,Low ESG Risk,Insurance
Massachusetts Mutual Life Insurance Co.,-,14.6,Low ESG Risk,Insurance
"MetLife, Inc.",NYS:MET,15.1,Low ESG Risk,Insurance
Metropolitan Tower Life Insurance Co.,-,14.6,Low ESG Risk,Insurance
Münchener Rückversicherungs-Gesellschaft AG,ETR:MUV2,14.7,Low ESG Risk,Insurance
New York Life Insurance Co.,-,15.9,Low ESG Risk,Insurance
NIB Holdings Ltd.,ASX:NHF,18.9,Low ESG Risk,Insurance
NN Group NV,AMS:NN,16.0,Low ESG Risk,Insurance
Phoenix Group Holdings Plc,LON:PHNX,18.6,Low ESG Risk,Insurance
Ping An Insurance (Group) Co. of China Ltd.,HKG:2318,15.6,Low ESG Risk,Insurance
Powszechny Zaklad Ubezpieczen SA,WAR:PZU,18.7,Low ESG Risk,Insurance
"Primerica, Inc.",NYS:PRI,17.7,Low ESG Risk,Insurance
"Principal Financial Group, Inc.",NAS:PFG,11.4,Low ESG Risk,Insurance
Progressive Corp.,NYS:PGR,19.8,Low ESG Risk,Insurance
"Prudential Financial, Inc.",NYS:PRU,18.6,Low ESG Risk,Insurance
Prudential Plc,LON:PRU,14.4,Low ESG Risk,Insurance
QBE Insurance Group Ltd.,ASX:QBE,16.6,Low ESG Risk,Insurance
"Reinsurance Group of America, Inc.",NYS:RGA,18.9,Low ESG Risk,Insurance
Sampo Oyj,HEL:SAMPO,13.7,Low ESG Risk,Insurance
"Samsung Life Insurance Co., Ltd.",KRX:032830,18.4,Low ESG Risk,Insurance
SCOR SE,PAR:SCR,16.5,Low ESG Risk,Insurance
Shin Kong Financial Holding Co. Ltd.,TAI:2888,19.9,Low ESG Risk,Insurance
Sogécap SA,-,13.2,Low ESG Risk,Insurance
Storebrand ASA,OSL:STB,18.5,Low ESG Risk,Insurance
"Sun Life Financial, Inc.",TSE:SLF,12.5,Low ESG Risk,Insurance
Suncorp Group Ltd.,ASX:SUN,18.0,Low ESG Risk,Insurance
Swiss Life Holding AG,SWX:SLHN,16.1,Low ESG Risk,Insurance
Swiss Re AG,SWX:SREN,13.4,Low ESG Risk,Insurance
Talanx AG,ETR:TLX,15.2,Low ESG Risk,Insurance
The Empire Life Insurance Co.,-,18.4,Low ESG Risk,Insurance
"The Hartford Financial Services Group, Inc.",NYS:HIG,15.1,Low ESG Risk,Insurance
"Tokio Marine Holdings, Inc.",TKS:8766,17.8,Low ESG Risk,Insurance
Topdanmark A/S,CSE:TOP,17.7,Low ESG Risk,Insurance
TQM Alpha Public Co. Ltd.,BKK:TQM,20.0,Low ESG Risk,Insurance
Tryg A/S,CSE:TRYG,19.0,Low ESG Risk,Insurance
Unipol Gruppo SpA,MIL:UNI,19.1,Low ESG Risk,Insurance
UNIQA Insurance Group AG,WBO:UQA,18.9,Low ESG Risk,Insurance
Unum Group,NYS:UNM,16.9,Low ESG Risk,Insurance
"Willis North America, Inc.",-,16.5,Low ESG Risk,Insurance
Willis Towers Watson Plc,NAS:WTW,16.9,Low ESG Risk,Insurance
Zurich Insurance Group AG,SWX:ZURN,16.7,Low ESG Risk,Insurance
INNIO Group Holding GmbH,-,9.3,Negligible ESG Risk,Machinery
TK Elevator GmbH,-,10.0,Negligible ESG Risk,Machinery
AGCO Corp.,NYS:AGCO,16.5,Low ESG Risk,Machinery
Aker Carbon Capture AS,OSL:ACC,19.6,Low ESG Risk,Machinery
Albany International Corp.,NYS:AIN,19.4,Low ESG Risk,Machinery
Alstom SA,PAR:ALO,19.7,Low ESG Risk,Machinery
Ashok Leyland Ltd.,BOM:500477,13.4,Low ESG Risk,Machinery
Brunswick Corp.,NYS:BC,19.7,Low ESG Risk,Machinery
Carel Industries SpA,MIL:CRL,16.6,Low ESG Risk,Machinery
CNH Industrial NV,NYS:CNH,13.7,Low ESG Risk,Machinery
Construcciones y Auxiliar de Ferrocarriles SA,MCE:CAF,17.4,Low ESG Risk,Machinery
"Cummins, Inc.",NYS:CMI,18.8,Low ESG Risk,Machinery
"Daifuku Co., Ltd.",TKS:6383,17.0,Low ESG Risk,Machinery
Daimler Truck Holding AG,ETR:DTG,18.7,Low ESG Risk,Machinery
Deere & Co.,NYS:DE,16.0,Low ESG Risk,Machinery
Electrolux Professional AB,OME:EPRO.B,12.4,Low ESG Risk,Machinery
Epiroc AB,OME:EPI.A,17.0,Low ESG Risk,Machinery
Escorts Kubota Ltd.,BOM:500495,16.1,Low ESG Risk,Machinery
Fincantieri SpA,MIL:FCT,13.4,Low ESG Risk,Machinery
Fluidra SA,MCE:FDR,19.4,Low ESG Risk,Machinery
GEA Group AG,ETR:G1A,12.4,Low ESG Risk,Machinery
Heracles Holdco B.V.,-,19.0,Low ESG Risk,Machinery
"Hyundai Elevator Co., Ltd.",KRX:017800,19.5,Low ESG Risk,Machinery
"Ingersoll Rand, Inc.",NYS:IR,10.2,Low ESG Risk,Machinery
Interroll Holding AG,SWX:INRN,18.9,Low ESG Risk,Machinery
Iochpe-Maxion SA,BSP:MYPK3,17.4,Low ESG Risk,Machinery
JOST Werke SE,ETR:JST,16.1,Low ESG Risk,Machinery
"Kennametal, Inc.",NYS:KMT,19.1,Low ESG Risk,Machinery
"King Slide Works Co., Ltd.",TAI:2059,11.8,Low ESG Risk,Machinery
Knorr-Bremse AG,ETR:KBX,12.3,Low ESG Risk,Machinery
Kone Oyj,HEL:KNEBV,17.3,Low ESG Risk,Machinery
Konecranes Oyj,HEL:KCR,13.4,Low ESG Risk,Machinery
Kubota Corp.,TKS:6326,19.3,Low ESG Risk,Machinery
LISI SA,PAR:FII,17.3,Low ESG Risk,Machinery
Nabtesco Corp.,TKS:6268,18.0,Low ESG Risk,Machinery
Nederman Holding AB,OME:NMAN,18.8,Low ESG Risk,Machinery
NIBE Industrier AB,OME:NIBE.B,19.9,Low ESG Risk,Machinery
NORMA Group SE,ETR:NOEJ,14.9,Low ESG Risk,Machinery
OC Oerlikon Corp. AG,SWX:OERL,18.5,Low ESG Risk,Machinery
Otis Worldwide Corp.,NYS:OTIS,18.6,Low ESG Risk,Machinery
Ponsse Oyj,HEL:PON1V,16.1,Low ESG Risk,Machinery
Schaeffler India Ltd.,BOM:505790,18.9,Low ESG Risk,Machinery
Schindler Holding AG,SWX:SCHP,19.4,Low ESG Risk,Machinery
Semperit AG Holding,WBO:SEM,15.5,Low ESG Risk,Machinery
Shivalik Bimetal Controls Ltd.,BOM:513097,19.0,Low ESG Risk,Machinery
SKF AB,OME:SKF.B,15.9,Low ESG Risk,Machinery
Spirax-Sarco Engineering Plc,LON:SPX,16.3,Low ESG Risk,Machinery
Sulzer AG,SWX:SUN,18.4,Low ESG Risk,Machinery
Systemair AB,OME:SYSR,18.2,Low ESG Risk,Machinery
The Toro Co.,NYS:TTC,19.3,Low ESG Risk,Machinery
The Weir Group Plc,LON:WEIR,19.3,Low ESG Risk,Machinery
"Titan International, Inc.",NYS:TWI,19.8,Low ESG Risk,Machinery
"TPI Composites, Inc.",NAS:TPIC,18.3,Low ESG Risk,Machinery
Türk Traktör ve Ziraat Makineleri AS,IST:TTRAK.E,13.9,Low ESG Risk,Machinery
Valmet Corp.,HEL:VALMT,17.4,Low ESG Risk,Machinery
"Watts Water Technologies, Inc.",NYS:WTS,13.2,Low ESG Risk,Machinery
"Xylem, Inc.",NYS:XYL,18.1,Low ESG Risk,Machinery
Bertelsmann SE & Co. KGaA,-,8.9,Negligible ESG Risk,Media
Future Plc,LON:FUTR,8.8,Negligible ESG Risk,Media
Informa Plc,LON:INF,9.2,Negligible ESG Risk,Media
"Interpublic Group of Cos., Inc.",NYS:IPG,8.7,Negligible ESG Risk,Media
News Corp.,NAS:NWSA,10.0,Negligible ESG Risk,Media
Pearson Plc,LON:PSON,6.7,Negligible ESG Risk,Media
Publicis Groupe SA,PAR:PUB,9.3,Negligible ESG Risk,Media
RELX Plc,LON:REL,7.0,Negligible ESG Risk,Media
Schibsted ASA,OSL:SCHA,9.9,Negligible ESG Risk,Media
The New York Times Co.,NYS:NYT,10.0,Negligible ESG Risk,Media
Viaplay Group AB,OME:VPLAY.B,9.1,Negligible ESG Risk,Media
WPP Plc,LON:WPP,9.5,Negligible ESG Risk,Media
4imprint Group Plc,LON:FOUR,16.5,Low ESG Risk,Media
"Accel Entertainment, Inc.",NYS:ACEL,19.5,Low ESG Risk,Media
"Advantage Solutions, Inc. (California)",NAS:ADV,18.4,Low ESG Risk,Media
Alibaba Pictures Group Ltd.,HKG:1060,18.9,Low ESG Risk,Media
Alkemy SpA,MIL:ALK,16.3,Low ESG Risk,Media
Alma Media Oyj,HEL:ALMA,11.8,Low ESG Risk,Media
Altice France SA,-,17.8,Low ESG Risk,Media
"AMC Entertainment Holdings, Inc.",NYS:AMC,18.1,Low ESG Risk,Media
"Amuse, Inc.",TKS:4301,17.8,Low ESG Risk,Media
APG SGA SA,SWX:APGN,17.6,Low ESG Risk,Media
Arnoldo Mondadori Editore SpA,MIL:MN,13.7,Low ESG Risk,Media
Ascential Plc,LON:ASCL,12.9,Low ESG Risk,Media
Astro Malaysia Holdings Bhd.,KLS:6399,13.2,Low ESG Risk,Media
"Atlanta Braves Holdings, Inc.",NAS:BATRK,16.1,Low ESG Risk,Media
ATRESMEDIA Corporacion de Medios de Comunicación SA,MCE:A3M,11.5,Low ESG Risk,Media
"Audacy, Inc.",OTC:AUDAQ,19.8,Low ESG Risk,Media
"Avex, Inc.",TKS:7860,19.0,Low ESG Risk,Media
"BEC World Public Co., Ltd.",BKK:BEC,13.9,Low ESG Risk,Media
"Beijing Enlight Media Co., Ltd.",SHE:300251,17.8,Low ESG Risk,Media
Believe SA,PAR:BLV,13.7,Low ESG Risk,Media
Bloomsbury Publishing Plc,LON:BMY,14.1,Low ESG Risk,Media
Bolloré SE,PAR:BOL,12.8,Low ESG Risk,Media
Borussia Dortmund GmbH & Co. KGaA,ETR:BVB,14.8,Low ESG Risk,Media
Bowlero Corp.,NYS:BOWL,18.7,Low ESG Risk,Media
British Broadcasting Corp.,-,14.1,Low ESG Risk,Media
"Cable One, Inc.",NYS:CABO,14.4,Low ESG Risk,Media
Cairo Communication SpA,MIL:CAI,15.6,Low ESG Risk,Media
Canadian Broadcasting Corp.,-,14.7,Low ESG Risk,Media
"Central China Land Media Co., Ltd.",SHE:000719,16.6,Low ESG Risk,Media
Charter Communications Operating LLC,-,15.4,Low ESG Risk,Media
"Cheil Worldwide, Inc.",KRX:030000,18.4,Low ESG Risk,Media
"China Film Co., Ltd.",SHG:600977,15.1,Low ESG Risk,Media
China Literature Ltd.,HKG:772,10.6,Low ESG Risk,Media
"China Publishing & Media Holdings Co., Ltd.",SHG:601949,16.3,Low ESG Risk,Media
China Ruyi Holdings Ltd.,HKG:136,16.1,Low ESG Risk,Media
